Q_selected,R_scenario,absolute_error,covered_by_95_interval,error,event_knowledge_status,exclusion_reason,experiment,filtered_posterior_at_origin,forecast_mean,forecast_mode,forecast_origin,forecast_variance,horizon,lower_interval,observed_value,origin_phase,target_phase,target_timestamp,test_cycle,training_cycle,upper_interval,valid_status,validity_flags,validity_status 
100.0,R_low,13.11,True,13.11,current_phase_transition,,Experiment B,8.334,18.11,F2_known_intervention_scenario,2024-05-30T21:47:00+00:00,304.372,3h,-16.085,5.0,post_event,post_event,2024-05-31T00:47:00+00:00,Cycle 1,Cycle 2,52.305,valid,PROVISIONAL_EVENT_BOUNDARY,valid
100.0,R_low,16.22,True,16.22,current_phase_transition,,Experiment B,8.334,27.22,F2_known_intervention_scenario,2024-05-30T21:47:00+00:00,550.696,6h,-18.775,11.0,post_event,post_event,2024-05-31T03:47:00+00:00,Cycle 1,Cycle 2,73.215,valid,PROVISIONAL_EVENT_BOUNDARY,valid
100.0,R_low,0.387,True,0.387,current_phase_transition,,Experiment B,11.116,14.387,F2_known_intervention_scenario,2024-05-30T22:47:00+00:00,119.731,1h,-7.06,14.0,post_event,post_event,2024-05-30T23:47:00+00:00,Cycle 1,Cycle 2,35.833,valid,PROVISIONAL_EVENT_BOUNDARY,valid
100.0,R_low,11.702,True,11.702,current_phase_transition,,Experiment B,11.116,20.702,F2_known_intervention_scenario,2024-05-30T22:47:00+00:00,304.372,3h,-13.492,9.0,post_event,post_event,2024-05-31T01:47:00+00:00,Cycle 1,Cycle 2,54.897,valid,PROVISIONAL_EVENT_BOUNDARY,valid
100.0,R_low,27.635,True,27.635,current_phase_transition,,Experiment B,11.116,29.635,F2_known_intervention_scenario,2024-05-30T22:47:00+00:00,550.696,6h,-16.36,2.0,post_event,post_event,2024-05-31T04:47:00+00:00,Cycle 1,Cycle 2,75.63,valid,PROVISIONAL_EVENT_BOUNDARY,valid
100.0,R_low,12.269,True,12.269,current_phase_transition,,Experiment B,14.067,17.269,F2_known_intervention_scenario,2024-05-30T23:47:00+00:00,119.731,1h,-4.177,5.0,post_event,post_event,2024-05-31T00:47:00+00:00,Cycle 1,Cycle 2,38.716,valid,PROVISIONAL_EVENT_BOUNDARY,valid
100.0,R_low,14.452,True,14.452,current_phase_transition,,Experiment B,14.067,23.452,F2_known_intervention_scenario,2024-05-30T23:47:00+00:00,304.372,3h,-10.743,9.0,post_event,post_event,2024-05-31T02:47:00+00:00,Cycle 1,Cycle 2,57.647,valid,PROVISIONAL_EVENT_BOUNDARY,valid
100.0,R_low,30.198,True,30.198,current_phase_transition,,Experiment B,14.067,32.198,F2_known_intervention_scenario,2024-05-30T23:47:00+00:00,550.696,6h,-13.798,2.0,post_event,post_event,2024-05-31T05:47:00+00:00,Cycle 1,Cycle 2,78.193,valid,PROVISIONAL_EVENT_BOUNDARY,valid
100.0,R_low,1.483,True,1.483,current_phase_transition,,Experiment B,7.119,10.483,F2_known_intervention_scenario,2024-05-31T00:47:00+00:00,119.731,1h,-10.963,9.0,post_event,post_event,2024-05-31T01:47:00+00:00,Cycle 1,Cycle 2,31.93,valid,PROVISIONAL_EVENT_BOUNDARY,valid
100.0,R_low,5.978,True,5.978,current_phase_transition,,Experiment B,7.119,16.978,F2_known_intervention_scenario,2024-05-31T00:47:00+00:00,304.372,3h,-17.216,11.0,post_event,post_event,2024-05-31T03:47:00+00:00,Cycle 1,Cycle 2,51.173,valid,PROVISIONAL_EVENT_BOUNDARY,valid
100.0,R_low,24.165,True,24.165,current_phase_transition,,Experiment B,7.119,26.165,F2_known_intervention_scenario,2024-05-31T00:47:00+00:00,550.696,6h,-19.83,2.0,post_event,post_event,2024-05-31T06:47:00+00:00,Cycle 1,Cycle 2,72.16,valid,PROVISIONAL_EVENT_BOUNDARY,valid
100.0,R_low,3.571,True,3.571,current_phase_transition,,Experiment B,9.256,12.571,F2_known_intervention_scenario,2024-05-31T01:47:00+00:00,119.731,1h,-8.876,9.0,post_event,post_event,2024-05-31T02:47:00+00:00,Cycle 1,Cycle 2,34.017,valid,PROVISIONAL_EVENT_BOUNDARY,valid
100.0,R_low,16.97,True,16.97,current_phase_transition,,Experiment B,9.256,18.97,F2_known_intervention_scenario,2024-05-31T01:47:00+00:00,304.372,3h,-15.225,2.0,post_event,post_event,2024-05-31T04:47:00+00:00,Cycle 1,Cycle 2,53.164,valid,PROVISIONAL_EVENT_BOUNDARY,valid
100.0,R_low,17.021,True,17.021,current_phase_transition,,Experiment B,9.256,28.021,F2_known_intervention_scenario,2024-05-31T01:47:00+00:00,550.696,6h,-17.974,11.0,post_event,post_event,2024-05-31T07:47:00+00:00,Cycle 1,Cycle 2,74.016,valid,PROVISIONAL_EVENT_BOUNDARY,valid
100.0,R_low,1.923,True,1.923,current_phase_transition,,Experiment B,9.617,12.923,F2_known_intervention_scenario,2024-05-31T02:47:00+00:00,119.731,1h,-8.524,11.0,post_event,post_event,2024-05-31T03:47:00+00:00,Cycle 1,Cycle 2,34.369,valid,PROVISIONAL_EVENT_BOUNDARY,valid
100.0,R_low,17.306,True,17.306,current_phase_transition,,Experiment B,9.617,19.306,F2_known_intervention_scenario,2024-05-31T02:47:00+00:00,304.372,3h,-14.889,2.0,post_event,post_event,2024-05-31T05:47:00+00:00,Cycle 1,Cycle 2,53.5,valid,PROVISIONAL_EVENT_BOUNDARY,valid
100.0,R_low,21.334,True,21.334,current_phase_transition,,Experiment B,9.617,28.334,F2_known_intervention_scenario,2024-05-31T02:47:00+00:00,550.696,6h,-17.661,7.0,post_event,post_event,2024-05-31T08:47:00+00:00,Cycle 1,Cycle 2,74.329,valid,PROVISIONAL_EVENT_BOUNDARY,valid
100.0,R_low,12.598,True,12.598,current_phase_transition,,Experiment B,11.332,14.598,F2_known_intervention_scenario,2024-05-31T03:47:00+00:00,119.731,1h,-6.848,2.0,post_event,post_event,2024-05-31T04:47:00+00:00,Cycle 1,Cycle 2,36.045,valid,PROVISIONAL_EVENT_BOUNDARY,valid
100.0,R_low,18.904,True,18.904,current_phase_transition,,Experiment B,11.332,20.904,F2_known_intervention_scenario,2024-05-31T03:47:00+00:00,304.372,3h,-13.291,2.0,post_event,post_event,2024-05-31T06:47:00+00:00,Cycle 1,Cycle 2,55.099,valid,PROVISIONAL_EVENT_BOUNDARY,valid
100.0,R_low,18.823,True,18.823,current_phase_transition,,Experiment B,11.332,29.823,F2_known_intervention_scenario,2024-05-31T03:47:00+00:00,550.696,6h,-16.172,11.0,post_event,post_event,2024-05-31T09:47:00+00:00,Cycle 1,Cycle 2,75.818,valid,PROVISIONAL_EVENT_BOUNDARY,valid
100.0,R_low,5.609,True,5.609,current_phase_transition,,Experiment B,4.176,7.609,F2_known_intervention_scenario,2024-05-31T04:47:00+00:00,119.731,1h,-13.838,2.0,post_event,post_event,2024-05-31T05:47:00+00:00,Cycle 1,Cycle 2,29.055,valid,PROVISIONAL_EVENT_BOUNDARY,valid
100.0,R_low,3.236,True,3.236,current_phase_transition,,Experiment B,4.176,14.236,F2_known_intervention_scenario,2024-05-31T04:47:00+00:00,304.372,3h,-19.959,11.0,post_event,post_event,2024-05-31T07:47:00+00:00,Cycle 1,Cycle 2,48.431,valid,PROVISIONAL_EVENT_BOUNDARY,valid
100.0,R_low,12.61,True,12.61,current_phase_transition,,Experiment B,4.176,23.61,F2_known_intervention_scenario,2024-05-31T04:47:00+00:00,550.696,6h,-22.385,11.0,post_event,post_event,2024-05-31T10:47:00+00:00,Cycle 1,Cycle 2,69.605,valid,PROVISIONAL_EVENT_BOUNDARY,valid
100.0,R_low,4.429,True,4.429,current_phase_transition,,Experiment B,2.969,6.429,F2_known_intervention_scenario,2024-05-31T05:47:00+00:00,119.731,1h,-15.017,2.0,post_event,post_event,2024-05-31T06:47:00+00:00,Cycle 1,Cycle 2,27.876,valid,PROVISIONAL_EVENT_BOUNDARY,valid
100.0,R_low,6.111,True,6.111,current_phase_transition,,Experiment B,2.969,13.111,F2_known_intervention_scenario,2024-05-31T05:47:00+00:00,304.372,3h,-21.084,7.0,post_event,post_event,2024-05-31T08:47:00+00:00,Cycle 1,Cycle 2,47.306,valid,PROVISIONAL_EVENT_BOUNDARY,valid
100.0,R_low,6.561,True,6.561,current_phase_transition,,Experiment B,2.969,22.561,F2_known_intervention_scenario,2024-05-31T05:47:00+00:00,550.696,6h,-23.434,16.0,post_event,post_event,2024-05-31T11:47:00+00:00,Cycle 1,Cycle 2,68.557,valid,PROVISIONAL_EVENT_BOUNDARY,valid
100.0,R_low,4.77,True,-4.77,current_phase_transition,,Experiment B,2.765,6.23,F2_known_intervention_scenario,2024-05-31T06:47:00+00:00,119.731,1h,-15.216,11.0,post_event,post_event,2024-05-31T07:47:00+00:00,Cycle 1,Cycle 2,27.677,valid,PROVISIONAL_EVENT_BOUNDARY,valid
100.0,R_low,1.921,True,1.921,current_phase_transition,,Experiment B,2.765,12.921,F2_known_intervention_scenario,2024-05-31T06:47:00+00:00,304.372,3h,-21.274,11.0,post_event,post_event,2024-05-31T09:47:00+00:00,Cycle 1,Cycle 2,47.116,valid,PROVISIONAL_EVENT_BOUNDARY,valid
100.0,R_low,3.385,True,3.385,current_phase_transition,,Experiment B,2.765,22.385,F2_known_intervention_scenario,2024-05-31T06:47:00+00:00,550.696,6h,-23.611,19.0,post_event,post_event,2024-05-31T12:47:00+00:00,Cycle 1,Cycle 2,68.38,valid,PROVISIONAL_EVENT_BOUNDARY,valid
100.0,R_low,6.469,True,6.469,current_phase_transition,,Experiment B,10.176,13.469,F2_known_intervention_scenario,2024-05-31T07:47:00+00:00,119.731,1h,-7.978,7.0,post_event,post_event,2024-05-31T08:47:00+00:00,Cycle 1,Cycle 2,34.916,valid,PROVISIONAL_EVENT_BOUNDARY,valid
100.0,R_low,8.827,True,8.827,current_phase_transition,,Experiment B,10.176,19.827,F2_known_intervention_scenario,2024-05-31T07:47:00+00:00,304.372,3h,-14.368,11.0,post_event,post_event,2024-05-31T10:47:00+00:00,Cycle 1,Cycle 2,54.021,valid,PROVISIONAL_EVENT_BOUNDARY,valid
100.0,R_low,19.819,True,19.819,current_phase_transition,,Experiment B,10.176,28.819,F2_known_intervention_scenario,2024-05-31T07:47:00+00:00,550.696,6h,-17.176,9.0,post_event,post_event,2024-05-31T13:47:00+00:00,Cycle 1,Cycle 2,74.815,valid,PROVISIONAL_EVENT_BOUNDARY,valid
100.0,R_low,0.458,True,0.458,current_phase_transition,,Experiment B,8.117,11.458,F2_known_intervention_scenario,2024-05-31T08:47:00+00:00,119.731,1h,-9.988,11.0,post_event,post_event,2024-05-31T09:47:00+00:00,Cycle 1,Cycle 2,32.905,valid,PROVISIONAL_EVENT_BOUNDARY,valid
100.0,R_low,1.908,True,1.908,current_phase_transition,,Experiment B,8.117,17.908,F2_known_intervention_scenario,2024-05-31T08:47:00+00:00,304.372,3h,-16.286,16.0,post_event,post_event,2024-05-31T11:47:00+00:00,Cycle 1,Cycle 2,52.103,valid,PROVISIONAL_EVENT_BOUNDARY,valid
100.0,R_low,16.032,True,16.032,current_phase_transition,,Experiment B,8.117,27.032,F2_known_intervention_scenario,2024-05-31T08:47:00+00:00,550.696,6h,-18.963,11.0,post_event,post_event,2024-05-31T14:47:00+00:00,Cycle 1,Cycle 2,73.027,valid,PROVISIONAL_EVENT_BOUNDARY,valid
100.0,R_low,3.351,True,3.351,current_phase_transition,,Experiment B,11.079,14.351,F2_known_intervention_scenario,2024-05-31T09:47:00+00:00,119.731,1h,-7.096,11.0,post_event,post_event,2024-05-31T10:47:00+00:00,Cycle 1,Cycle 2,35.798,valid,PROVISIONAL_EVENT_BOUNDARY,valid
100.0,R_low,1.668,True,1.668,current_phase_transition,,Experiment B,11.079,20.668,F2_known_intervention_scenario,2024-05-31T09:47:00+00:00,304.372,3h,-13.526,19.0,post_event,post_event,2024-05-31T12:47:00+00:00,Cycle 1,Cycle 2,54.863,valid,PROVISIONAL_EVENT_BOUNDARY,valid
100.0,R_low,10.603,True,10.603,current_phase_transition,,Experiment B,11.079,29.603,F2_known_intervention_scenario,2024-05-31T09:47:00+00:00,550.696,6h,-16.392,19.0,post_event,post_event,2024-05-31T15:47:00+00:00,Cycle 1,Cycle 2,75.599,valid,PROVISIONAL_EVENT_BOUNDARY,valid
100.0,R_low,1.161,True,-1.161,current_phase_transition,,Experiment B,11.579,14.839,F2_known_intervention_scenario,2024-05-31T10:47:00+00:00,119.731,1h,-6.607,16.0,post_event,post_event,2024-05-31T11:47:00+00:00,Cycle 1,Cycle 2,36.286,valid,PROVISIONAL_EVENT_BOUNDARY,valid
100.0,R_low,12.134,True,12.134,current_phase_transition,,Experiment B,11.579,21.134,F2_known_intervention_scenario,2024-05-31T10:47:00+00:00,304.372,3h,-13.061,9.0,post_event,post_event,2024-05-31T13:47:00+00:00,Cycle 1,Cycle 2,55.329,valid,PROVISIONAL_EVENT_BOUNDARY,valid
100.0,R_low,21.037,True,21.037,current_phase_transition,,Experiment B,11.579,30.037,F2_known_intervention_scenario,2024-05-31T10:47:00+00:00,550.696,6h,-15.958,9.0,post_event,post_event,2024-05-31T16:47:00+00:00,Cycle 1,Cycle 2,76.033,valid,PROVISIONAL_EVENT_BOUNDARY,valid
100.0,R_low,0.038,True,-0.038,current_phase_transition,,Experiment B,15.799,18.962,F2_known_intervention_scenario,2024-05-31T11:47:00+00:00,119.731,1h,-2.485,19.0,post_event,post_event,2024-05-31T12:47:00+00:00,Cycle 1,Cycle 2,40.408,valid,PROVISIONAL_EVENT_BOUNDARY,valid
100.0,R_low,14.067,True,14.067,current_phase_transition,,Experiment B,15.799,25.067,F2_known_intervention_scenario,2024-05-31T11:47:00+00:00,304.372,3h,-9.128,11.0,post_event,post_event,2024-05-31T14:47:00+00:00,Cycle 1,Cycle 2,59.261,valid,PROVISIONAL_EVENT_BOUNDARY,valid
100.0,R_low,17.702,True,17.702,current_phase_transition,,Experiment B,15.799,33.702,F2_known_intervention_scenario,2024-05-31T11:47:00+00:00,550.696,6h,-12.293,16.0,post_event,post_event,2024-05-31T17:47:00+00:00,Cycle 1,Cycle 2,79.697,valid,PROVISIONAL_EVENT_BOUNDARY,valid
100.0,R_low,13.081,True,13.081,current_phase_transition,,Experiment B,18.993,22.081,F2_known_intervention_scenario,2024-05-31T12:47:00+00:00,119.731,1h,0.635,9.0,post_event,post_event,2024-05-31T13:47:00+00:00,Cycle 1,Cycle 2,43.528,valid,PROVISIONAL_EVENT_BOUNDARY,valid
100.0,R_low,9.043,True,9.043,current_phase_transition,,Experiment B,18.993,28.043,F2_known_intervention_scenario,2024-05-31T12:47:00+00:00,304.372,3h,-6.152,19.0,post_event,post_event,2024-05-31T15:47:00+00:00,Cycle 1,Cycle 2,62.238,valid,PROVISIONAL_EVENT_BOUNDARY,valid
100.0,R_low,27.475,True,27.475,current_phase_transition,,Experiment B,18.993,36.475,F2_known_intervention_scenario,2024-05-31T12:47:00+00:00,550.696,6h,-9.52,9.0,post_event,post_event,2024-05-31T18:47:00+00:00,Cycle 1,Cycle 2,82.47,valid,PROVISIONAL_EVENT_BOUNDARY,valid
100.0,R_low,3.527,True,3.527,current_phase_transition,,Experiment B,11.26,14.527,F2_known_intervention_scenario,2024-05-31T13:47:00+00:00,119.731,1h,-6.919,11.0,post_event,post_event,2024-05-31T14:47:00+00:00,Cycle 1,Cycle 2,35.974,valid,PROVISIONAL_EVENT_BOUNDARY,valid
100.0,R_low,11.836,True,11.836,current_phase_transition,,Experiment B,11.26,20.836,F2_known_intervention_scenario,2024-05-31T13:47:00+00:00,304.372,3h,-13.358,9.0,post_event,post_event,2024-05-31T16:47:00+00:00,Cycle 1,Cycle 2,55.031,valid,PROVISIONAL_EVENT_BOUNDARY,valid
100.0,R_low,24.76,True,24.76,current_phase_transition,,Experiment B,11.26,29.76,F2_known_intervention_scenario,2024-05-31T13:47:00+00:00,550.696,6h,-16.235,5.0,post_event,post_event,2024-05-31T19:47:00+00:00,Cycle 1,Cycle 2,75.755,valid,PROVISIONAL_EVENT_BOUNDARY,valid
100.0,R_low,4.131,True,-4.131,current_phase_transition,,Experiment B,11.609,14.869,F2_known_intervention_scenario,2024-05-31T14:47:00+00:00,119.731,1h,-6.578,19.0,post_event,post_event,2024-05-31T15:47:00+00:00,Cycle 1,Cycle 2,36.315,valid,PROVISIONAL_EVENT_BOUNDARY,valid
100.0,R_low,5.162,True,5.162,current_phase_transition,,Experiment B,11.609,21.162,F2_known_intervention_scenario,2024-05-31T14:47:00+00:00,304.372,3h,-13.032,16.0,post_event,post_event,2024-05-31T17:47:00+00:00,Cycle 1,Cycle 2,55.357,valid,PROVISIONAL_EVENT_BOUNDARY,valid
100.0,R_low,21.064,True,21.064,current_phase_transition,,Experiment B,11.609,30.064,F2_known_intervention_scenario,2024-05-31T14:47:00+00:00,550.696,6h,-15.931,9.0,post_event,post_event,2024-05-31T20:47:00+00:00,Cycle 1,Cycle 2,76.059,valid,PROVISIONAL_EVENT_BOUNDARY,valid
100.0,R_low,12.391,True,12.391,current_phase_transition,,Experiment B,18.286,21.391,F2_known_intervention_scenario,2024-05-31T15:47:00+00:00,119.731,1h,-0.056,9.0,post_event,post_event,2024-05-31T16:47:00+00:00,Cycle 1,Cycle 2,42.837,valid,PROVISIONAL_EVENT_BOUNDARY,valid
100.0,R_low,18.384,True,18.384,current_phase_transition,,Experiment B,18.286,27.384,F2_known_intervention_scenario,2024-05-31T15:47:00+00:00,304.372,3h,-6.811,9.0,post_event,post_event,2024-05-31T18:47:00+00:00,Cycle 1,Cycle 2,61.579,valid,PROVISIONAL_EVENT_BOUNDARY,valid
100.0,R_low,24.861,True,24.861,current_phase_transition,,Experiment B,18.286,35.861,F2_known_intervention_scenario,2024-05-31T15:47:00+00:00,550.696,6h,-10.134,11.0,post_event,post_event,2024-05-31T21:47:00+00:00,Cycle 1,Cycle 2,81.857,valid,PROVISIONAL_EVENT_BOUNDARY,valid
100.0,R_low,1.589,True,-1.589,current_phase_transition,,Experiment B,11.14,14.411,F2_known_intervention_scenario,2024-05-31T16:47:00+00:00,119.731,1h,-7.036,16.0,post_event,post_event,2024-05-31T17:47:00+00:00,Cycle 1,Cycle 2,35.857,valid,PROVISIONAL_EVENT_BOUNDARY,valid
100.0,R_low,15.725,True,15.725,current_phase_transition,,Experiment B,11.14,20.725,F2_known_intervention_scenario,2024-05-31T16:47:00+00:00,304.372,3h,-13.469,5.0,post_event,post_event,2024-05-31T19:47:00+00:00,Cycle 1,Cycle 2,54.92,valid,PROVISIONAL_EVENT_BOUNDARY,valid
100.0,R_low,18.657,True,18.657,current_phase_transition,,Experiment B,11.14,29.657,F2_known_intervention_scenario,2024-05-31T16:47:00+00:00,550.696,6h,-16.339,11.0,post_event,post_event,2024-05-31T22:47:00+00:00,Cycle 1,Cycle 2,75.652,valid,PROVISIONAL_EVENT_BOUNDARY,valid
100.0,R_low,9.889,True,9.889,current_phase_transition,,Experiment B,15.725,18.889,F2_known_intervention_scenario,2024-05-31T17:47:00+00:00,119.731,1h,-2.557,9.0,post_event,post_event,2024-05-31T18:47:00+00:00,Cycle 1,Cycle 2,40.336,valid,PROVISIONAL_EVENT_BOUNDARY,valid
100.0,R_low,15.998,True,15.998,current_phase_transition,,Experiment B,15.725,24.998,F2_known_intervention_scenario,2024-05-31T17:47:00+00:00,304.372,3h,-9.197,9.0,post_event,post_event,2024-05-31T20:47:00+00:00,Cycle 1,Cycle 2,59.192,valid,PROVISIONAL_EVENT_BOUNDARY,valid
100.0,R_low,24.638,True,24.638,current_phase_transition,,Experiment B,15.725,33.638,F2_known_intervention_scenario,2024-05-31T17:47:00+00:00,550.696,6h,-12.357,9.0,post_event,post_event,2024-05-31T23:47:00+00:00,Cycle 1,Cycle 2,79.633,valid,PROVISIONAL_EVENT_BOUNDARY,valid
100.0,R_low,8.989,True,8.989,current_phase_transition,,Experiment B,10.708,13.989,F2_known_intervention_scenario,2024-05-31T18:47:00+00:00,119.731,1h,-7.458,5.0,post_event,post_event,2024-05-31T19:47:00+00:00,Cycle 1,Cycle 2,35.435,valid,PROVISIONAL_EVENT_BOUNDARY,valid
100.0,R_low,9.323,True,9.323,current_phase_transition,,Experiment B,10.708,20.323,F2_known_intervention_scenario,2024-05-31T18:47:00+00:00,304.372,3h,-13.872,11.0,post_event,post_event,2024-05-31T21:47:00+00:00,Cycle 1,Cycle 2,54.517,valid,PROVISIONAL_EVENT_BOUNDARY,valid
100.0,R_low,,,,current_phase_transition,missing_target_or_outside_documented_cycle,Experiment B,10.708,29.281,F2_known_intervention_scenario,2024-05-31T18:47:00+00:00,550.696,6h,-16.714,,post_event,,2024-06-01T00:47:00+00:00,Cycle 1,Cycle 2,75.277,excluded,PROVISIONAL_EVENT_BOUNDARY|MISSING_OBSERVATION|OUTSIDE_TRAINING_REGIME,unreliable
100.0,R_low,0.93,True,0.93,current_phase_transition,,Experiment B,6.553,9.93,F2_known_intervention_scenario,2024-05-31T19:47:00+00:00,119.731,1h,-11.517,9.0,post_event,post_event,2024-05-31T20:47:00+00:00,Cycle 1,Cycle 2,31.376,valid,PROVISIONAL_EVENT_BOUNDARY,valid
100.0,R_low,5.45,True,5.45,current_phase_transition,,Experiment B,6.553,16.45,F2_known_intervention_scenario,2024-05-31T19:47:00+00:00,304.372,3h,-17.744,11.0,post_event,post_event,2024-05-31T22:47:00+00:00,Cycle 1,Cycle 2,50.645,valid,PROVISIONAL_EVENT_BOUNDARY,valid
100.0,R_low,,,,current_phase_transition,missing_target_or_outside_documented_cycle,Experiment B,6.553,25.673,F2_known_intervention_scenario,2024-05-31T19:47:00+00:00,550.696,6h,-20.322,,post_event,,2024-06-01T01:47:00+00:00,Cycle 1,Cycle 2,71.668,excluded,PROVISIONAL_EVENT_BOUNDARY|MISSING_OBSERVATION|OUTSIDE_TRAINING_REGIME,unreliable
100.0,R_low,1.477,True,1.477,current_phase_transition,,Experiment B,9.161,12.477,F2_known_intervention_scenario,2024-05-31T20:47:00+00:00,119.731,1h,-8.969,11.0,post_event,post_event,2024-05-31T21:47:00+00:00,Cycle 1,Cycle 2,33.924,valid,PROVISIONAL_EVENT_BOUNDARY,valid
100.0,R_low,9.881,True,9.881,current_phase_transition,,Experiment B,9.161,18.881,F2_known_intervention_scenario,2024-05-31T20:47:00+00:00,304.372,3h,-15.314,9.0,post_event,post_event,2024-05-31T23:47:00+00:00,Cycle 1,Cycle 2,53.075,valid,PROVISIONAL_EVENT_BOUNDARY,valid
100.0,R_low,,,,current_phase_transition,missing_target_or_outside_documented_cycle,Experiment B,9.161,27.938,F2_known_intervention_scenario,2024-05-31T20:47:00+00:00,550.696,6h,-18.057,,post_event,,2024-06-01T02:47:00+00:00,Cycle 1,Cycle 2,73.933,excluded,PROVISIONAL_EVENT_BOUNDARY|MISSING_OBSERVATION|OUTSIDE_TRAINING_REGIME,unreliable
100.0,R_low,3.523,True,3.523,current_phase_transition,,Experiment B,11.255,14.523,F2_known_intervention_scenario,2024-05-31T21:47:00+00:00,119.731,1h,-6.924,11.0,post_event,post_event,2024-05-31T22:47:00+00:00,Cycle 1,Cycle 2,35.97,valid,PROVISIONAL_EVENT_BOUNDARY,valid
100.0,R_low,,,,current_phase_transition,missing_target_or_outside_documented_cycle,Experiment B,11.255,20.832,F2_known_intervention_scenario,2024-05-31T21:47:00+00:00,304.372,3h,-13.362,,post_event,,2024-06-01T00:47:00+00:00,Cycle 1,Cycle 2,55.027,excluded,PROVISIONAL_EVENT_BOUNDARY|MISSING_OBSERVATION|OUTSIDE_TRAINING_REGIME,unreliable
100.0,R_low,,,,current_phase_transition,missing_target_or_outside_documented_cycle,Experiment B,11.255,29.756,F2_known_intervention_scenario,2024-05-31T21:47:00+00:00,550.696,6h,-16.239,,post_event,,2024-06-01T03:47:00+00:00,Cycle 1,Cycle 2,75.751,excluded,PROVISIONAL_EVENT_BOUNDARY|MISSING_OBSERVATION|OUTSIDE_TRAINING_REGIME,unreliable
100.0,R_low,5.868,True,5.868,current_phase_transition,,Experiment B,11.609,14.868,F2_known_intervention_scenario,2024-05-31T22:47:00+00:00,119.731,1h,-6.578,9.0,post_event,post_event,2024-05-31T23:47:00+00:00,Cycle 1,Cycle 2,36.315,valid,PROVISIONAL_EVENT_BOUNDARY,valid
